"postcode","inwoners","oppervlakte_km2","geometry"
342,9030,29.5525762366835,"MULTIPOLYGON (((118458.9 449666.1, 118796.8 449751.8, 119485.7 450436.6, 119815.4 451524.8, 120306.4 452256.3, 121260 451220.6, 121319.7 451485.7, 122035.3 451786, 122750 450712.1, 122355 450313.1, 123396.3 449172.1, 123211.7 448788.1, 122938.7 448682.3, 121905.6 448788.8, 122926.6 446952.9, 122158.3 447048.3, 117082.6 444338, 115898.4 445862.9, 118603.7 446531.5, 117911.3 447896.4, 118706.1 448203.4, 118107.6 449552.5, 116205.2 448992.4, 115876.4 449105.2, 115363.6 448953.5, 115165.8 449584.9, 115517.5 449655.3, 115888.8 449998, 116743.6 451424.7, 117405.9 451904.1, 118458.9 449666.1)))"
343,63865,25.946596770038,"MULTIPOLYGON (((134404.2 445857.7, 133731.6 445496.8, 133590.2 445876.9, 133387 445805.9, 133552.6 446177.1, 132950.9 447850.3, 133058.5 447834.3, 132926.1 447857.4, 132837.9 448266.7, 132636 448336.9, 132881.7 451777.3, 133222.3 452616.3, 133526.5 452708.4, 134641.1 452523.3, 134869.4 452320.5, 135121.8 452393, 135605.4 451330.7, 135803 451338.4, 136075.2 452260.6, 136648.3 452092.6, 136765.4 452278.2, 137384.8 451930.6, 136994.9 451326.1, 137346.4 451321.5, 136784.9 449154.8, 137415.3 448517.4, 137213 448425.7, 136707.7 446136.9, 137021 445904.7, 136803 445681.7, 136157.8 445987.6, 135282 446109.4, 134404.2 445857.7)))"
344,38320,24.3428046929554,"MULTIPOLYGON (((121732.2 453695.3, 120836.4 453528.6, 119823.6 453533.3, 119829.3 453662.9, 119741.3 453514.9, 117631.7 453553.3, 116779.9 453317, 117074.8 453972.6, 117008.7 454205.7, 116544.4 454188.9, 116350.1 457589.4, 117964.8 457205.2, 119007.3 456449.7, 118990.4 456151.7, 121114.9 456433.1, 121226.2 456900.7, 122094.1 457367.3, 123006.3 457582.3, 123047.5 457477.5, 123151.8 457634.7, 123277.8 457520.4, 123525.2 457713.2, 123640.9 457576.4, 123832.7 457543.3, 123855.1 457669.6, 124279.6 457515.8, 124230.7 457344.6, 124580.6 456636.5, 123588.6 455530.3, 123807.6 455193.2, 123228.5 454789.6, 123425.1 454493.7, 121974.4 453643.2, 121732.2 453695.3)))"
345,50275,25.4661750282486,"MULTIPOLYGON (((131224.1 455720.3, 131718.5 455769.4, 131819.3 455002.9, 132527.9 455020.7, 132623.3 454698.9, 132797.7 454642.6, 132455.2 453720.5, 132217.1 453797.4, 132052.8 453290.8, 131075.9 453513.3, 131130.3 453660, 130500 453817.1, 129942.4 452898.8, 129682.1 452722.4, 128414.9 453164.3, 128803.5 455623.3, 128066.1 455874.2, 127738.6 457020.2, 126796.8 456922.7, 126622 457134.8, 126836.5 457811.6, 127088.1 457934.4, 127122.3 458301.9, 126413.6 459470.1, 126702.5 460243.5, 127467.6 460516, 127559.1 460859.7, 129041.9 461828.7, 128829.6 461658.3, 128941.2 461363.4, 128813.7 461261.8, 128985.6 461257.3, 129391.4 460054, 129912.1 459640.7, 129818.9 459489, 129936.9 459367, 129672.7 459047.1, 129513.9 458476.2, 129771.8 458554.7, 130319.8 458186.5, 130521.4 458603.2, 130887.6 458350.8, 130338 456834.2, 130937 456469.9, 131224.1 455720.3)))"
346,8735,38.197532423072,"MULTIPOLYGON (((118554.4 448120.1, 117504.9 447745.5, 116407.1 447802.7, 115760.5 447445.5, 114930.3 447449.4, 114498.5 448672, 114224.7 448678, 113202 451235.6, 113618.3 453128.9, 115492.2 452968.9, 117509.8 453541, 121943.7 453635.1, 123291.4 454469.2, 124080.1 454723.5, 125457.8 453644.7, 125476.7 453108.1, 124440.4 452482.5, 124483.2 452087.7, 124389.9 452459.5, 123704.7 452001.9, 123697.5 451461, 123491.9 451166.6, 123862.5 450095.5, 123404.4 450474.7, 123186.4 450067.7, 122593.5 450558.5, 122750 450712.1, 122035.3 451786, 121319.7 451485.7, 121264.2 451216.3, 120306.1 452255.9, 119813.7 451521.3, 119491.8 450445.1, 118796.8 449751.8, 118444.7 449652.2, 117405.1 451906.7, 116743.6 451424.7, 115888.8 449998, 115517.5 449655.3, 115166.2 449585, 115363.6 448953.5, 115904.1 449105, 116205.2 448992.4, 118107.6 449552.5, 118706.1 448203.4, 118554.4 448120.1)))"
347,6180,44.5412046381212,"MULTIPOLYGON (((117140.8 461799.3, 117316.9 461775.2, 117360.4 461526.7, 117560.3 461626.6, 117736.2 461391.5, 118325.6 461411, 118581 461134.9, 119902.2 461305.8, 119854.5 463225.6, 121128.6 463852.6, 122296.9 463840.8, 122439.8 461862.8, 123268.4 462227.5, 124021.7 461253.2, 124645.3 460017.9, 123509.6 459349.1, 124334.7 457560.5, 123642.2 457575.9, 123525.2 457713.2, 123277.8 457520.4, 123151.8 457634.7, 123047.5 457477.5, 123006.3 457582.3, 122094.1 457367.3, 121226.2 456900.7, 121096.6 456448.8, 118990.4 456151.7, 119012 456468.9, 117964.8 457205.2, 116441.6 457612.1, 116506.5 457806.1, 114241 459511, 114341.7 459695, 114923.9 459788.7, 115229.9 460071.5, 115402.7 460567.1, 115309.9 460916.5, 115699.5 461486.6, 115935.3 461395, 116210.4 461711.7, 116615.9 461702.3, 116999.9 461954.3, 117140.8 461799.3)))"
348,8195,23.6686066600255,"MULTIPOLYGON (((125827.4 460660.2, 127122.1 458303.3, 127078.8 457910.3, 126836.5 457811.6, 126639.3 457095.2, 126796.8 456922.7, 127738.6 457020.2, 128051.3 455889.1, 128792.6 455626.7, 128414.9 453164.3, 128165.1 453299.4, 127254.8 453039.2, 126427.5 453334.2, 125485.1 453158.7, 125457.8 453644.7, 124080.1 454723.5, 123442 454468.4, 123228.5 454789.6, 123807.6 455193.2, 123588.6 455530.3, 124580.6 456636.5, 124250.9 457314.2, 124350.7 457695, 123509.6 459349.1, 125827.4 460660.2)))"
351,38405,3.76492519424245,"MULTIPOLYGON (((137188.8 456650, 137108.3 456442.4, 137271.7 456177.9, 137175.5 456039.5, 137359.5 455258.5, 136814.9 454452.2, 135851.2 455685.6, 135617.9 456854.7, 135778.5 457207.3, 136313.7 457683.6, 137419 457287.4, 137309.5 456893.1, 137127.5 456951.8, 137076.8 456814.3, 137311.7 456833.4, 137188.8 456650)))"
352,67900,12.9949848892823,"MULTIPOLYGON (((136014.2 452157.8, 135803 451338.4, 135600.9 451329.4, 135154.4 452415.7, 134900.1 452313.2, 134617.2 452533.9, 134055.5 452591.3, 133247.9 453092.2, 133612.7 455081, 133915.7 455279.7, 134034.6 454565.6, 134731 454798, 135198.4 455256.8, 135705.6 454835.1, 135198.2 455257, 135478.6 455271.3, 135816.8 456028.8, 135909 455570.8, 136692.9 454538.9, 137790 453920.3, 138920.2 452066.7, 138400 451607.7, 138342.5 451934.5, 137902.2 451728.1, 137479.6 451820.6, 136765.4 452278.2, 136648.3 452092.6, 136070.9 452253.2, 136014.2 452157.8)))"
353,29085,3.95435474599708,"MULTIPOLYGON (((135822.3 456037.3, 135478.6 455271.3, 135283.5 455341.2, 134731 454798, 134031.8 454564.7, 133756.4 456683.5, 133820.8 458002.4, 135822.3 456037.3)))"
354,43165,25.5035249755245,"MULTIPOLYGON (((130915 453729.7, 131130.3 453660, 131075.9 453513.3, 132052.8 453290.8, 132217.1 453797.4, 132455.2 453720.5, 132797.7 454642.6, 132623.3 454698.9, 132579.2 454954.9, 133070.7 454953.2, 132281.2 454972.7, 132108.3 455104.8, 131819.3 455002.9, 131677.2 455409.9, 131760.4 455735.3, 131472.1 455779.5, 131290.7 455639.9, 130937 456469.9, 130338 456834.2, 130887.6 458350.8, 130504.1 458607.6, 130321.4 458186.3, 129774.5 458553.8, 129514.6 458478.9, 129672.7 459047.1, 129936.9 459367, 129893.7 459616.6, 130587.9 459056.9, 130791.6 459056.1, 131422.3 460020.8, 131743.4 460250.6, 133587.8 458619.5, 133814.1 457982.1, 133759.2 456657.5, 133915.7 455279.7, 133615.4 454942.8, 133247.6 453092.9, 134055.5 452591.3, 133288.5 452669.5, 132922.5 451949.4, 132756.2 448774.4, 132613.6 448710, 132225.5 449096.3, 131853.2 449223.9, 131047.6 450705.8, 130391.7 451428.7, 130303 451960.1, 129925.3 452007.8, 129617.3 452603, 130501.3 453818.2, 130915 453729.7)))"
355,38070,4.12535588835438,"MULTIPOLYGON (((135652.8 456975.5, 135663.4 456292, 133765.1 458028.9, 133587.8 458619.5, 132707.2 459453.5, 132970.4 459736.3, 133283.5 459970, 133863.1 459088.2, 134875.7 458868.9, 135580.8 457997.9, 136082.2 458050, 136313.7 457683.6, 135652.8 456975.5)))"
356,34090,8.64819415793159,"MULTIPOLYGON (((139248.6 457790.5, 139566 457688.2, 139482.8 457484.2, 138983.2 457313, 138631.5 458174.2, 139248.6 457790.5)), ((136601.6 457842.6, 136313.7 457683.6, 136082.9 458048.9, 135580.8 457997.9, 134875.7 458868.9, 133928.9 459063.8, 133655.1 459290.4, 133441.6 459729.7, 134458.2 460872.8, 135408.6 460220.6, 135567 460220.4, 135821.5 460593.6, 137148.4 459631, 138653.8 459061, 138692 458393.6, 138440.9 458496.5, 136601.6 457842.6)))"
357,26405,3.61722590979554,"MULTIPOLYGON (((138175.7 456397.7, 137186.8 456297.5, 137108.3 456442.4, 137311.7 456833.4, 137076.8 456814.3, 137127.5 456951.8, 137309.5 456893.1, 137418.8 457286.7, 136313.7 457683.6, 138201.3 458426.2, 138113 457423.6, 138201.3 458403.8, 138692 458393.6, 138631.5 458174.2, 138983.2 457313, 139482.8 457484.2, 139176.2 456708.9, 138175.7 456397.7)))"
358,31790,10.826076921675,"MULTIPOLYGON (((139454.9 454414.5, 139124.9 453711, 139386.8 453243.7, 139206.4 452817.5, 139263.9 452251.5, 138920.2 452066.7, 137836.1 453883.7, 136837.2 454496.5, 137357.7 455252, 137143.3 456328.1, 137672 456280.3, 139176.2 456708.9, 139493.6 455983.5, 140055 456207.3, 140839.2 456117.5, 140849.1 456281.8, 141223.3 456093.7, 141466 455361.3, 141673.1 455328.5, 141839.9 454352.9, 140897.6 454231.7, 140747.2 454423.3, 140220.5 454510.8, 139898.4 454290, 139474.9 454723.1, 139454.9 454414.5)))"
360,39085,15.5855375737469,"MULTIPOLYGON (((130877.7 459143.3, 130588.6 459056.7, 129498.1 459918.1, 128985.6 461257.3, 128813.7 461261.8, 128941.2 461363.4, 128824.7 461648.2, 129971.6 462447.5, 130005.8 462907.1, 130347.2 463641.5, 131782.2 464228.5, 132068.3 463295.8, 132281.5 463098, 132150 463051.7, 132592.4 462374.3, 132737.8 462427.1, 132810.8 462225.6, 132987.6 462351.6, 133437.9 461900.1, 133869 462328.8, 135400 461173.1, 135190.4 460506.2, 135490.4 460695.9, 135717.1 460446.5, 135408.6 460220.6, 134458.2 460872.8, 134348.8 460731.8, 133781.9 461019.1, 132682.1 460866.7, 132536.4 460781.3, 132984.6 459719.4, 132674.3 459421.8, 131738.7 460299.1, 130877.7 459143.3)))"
361,3540,27.1422947144519,"MULTIPOLYGON (((133781.9 461019.1, 134348.8 460731.8, 133700.5 459916.6, 133457.2 459743.1, 133283.5 459970, 132970.4 459736.3, 132536.4 460781.3, 133781.9 461019.1)), ((139129.8 463595.5, 138351.6 461881.4, 139089 462031, 138527.3 460428.8, 136079 460973.6, 135717.1 460446.5, 135490.4 460695.9, 135190.4 460506.2, 135400 461173.1, 133895.6 462318, 133437.9 461900.1, 132987.6 462351.6, 132810.8 462225.6, 132737.8 462427.1, 132578.7 462383.9, 132159.5 463023.4, 132281.5 463098, 132009.3 463428.2, 131782.2 464228.5, 130429 463637.1, 130320.6 463751.1, 136402.4 465780.8, 136615.8 464957.3, 138590.9 464956.9, 139445.5 464359.3, 139129.8 463595.5)))"
362,15025,54.0815124112752,"MULTIPOLYGON (((128216.8 466978.6, 128383.7 466991.3, 128289.9 466451.8, 129059 466602.5, 129036.5 466425.1, 136817.7 465901.9, 130446.2 463871.6, 129996.4 462884.3, 129960.5 462433.1, 127557 460857.7, 127467.6 460516, 126702.5 460243.5, 126413.6 459470.1, 125806.6 460710, 124650 460013.3, 124021.7 461253.2, 123268.4 462227.5, 122439.1 461865.1, 122296.9 463840.8, 123624.9 464437.3, 123892.8 465024.6, 123821.2 465160.4, 124068.8 465397.5, 124000.3 465519.2, 124807.8 466500.9, 125034.4 466489.2, 124995.6 467366, 125169.8 467925.7, 125838.5 467832, 126100.8 468880.4, 126380.7 469080, 126747 470359.8, 128102.6 470799.7, 127720.3 468851.6, 127662.5 466977, 128216.8 466978.6, 128112.7 466444.5, 128216.8 466978.6)))"
363,7240,22.2816712884822,"MULTIPOLYGON (((130507.2 468028.8, 131065.7 467828.6, 131132.8 467563.9, 130742.2 466279.3, 129036.5 466425.1, 129059 466602.5, 128289.9 466451.8, 128384.8 466997.3, 127662.5 466977, 127720.3 468851.6, 128151.8 470795, 127371.8 470558.5, 127245.9 471068.5, 128250.5 471478.9, 129158.5 471595.9, 129708 474651.6, 130220.6 473562.9, 130904 473760.1, 131243.5 474274.7, 131435.5 474328, 131743.4 473433.6, 131686.3 472869.1, 132493.3 471972, 131314.6 471363.5, 131448.4 471245.6, 131069.2 470801.9, 131467.2 470718.1, 131050.5 470755.3, 131076.8 469848, 130951.8 469654.9, 131085.8 469628.2, 130846.1 469572.2, 130817.5 469140.9, 131025.4 469110, 131035.5 468283.3, 130077.4 468488.7, 130102.9 468244.4, 129985.5 468260.4, 130507.2 468028.8)))"
364,33230,77.6998475927556,"MULTIPOLYGON (((124815.3 466495.1, 124000.3 465519.2, 124068.8 465397.5, 123821.2 465160.4, 123892.8 465024.6, 123624.9 464437.3, 122229 463811.5, 121098.7 463849.8, 118638.5 465775, 117882.6 465892.6, 117465.8 466266.8, 117389.9 466405.8, 117606.7 466536.4, 117258 467115.9, 116825.7 467803.7, 116054 468585.6, 116126.6 469365.4, 116767.4 470206.5, 116946.4 471349.3, 117031.2 471476.9, 117272.1 471389.4, 117303 471137.2, 117530.5 471089, 117715.5 471350, 117552.8 471619.7, 118640 472394.7, 118464.5 472794.9, 118647.1 472812.1, 118827.1 473429.4, 119589.9 473856.4, 119686.2 474050.5, 119944.7 473757.3, 120526.9 474078.9, 120848.3 473768.1, 121137.9 474033.6, 121634.5 473766.6, 121920.7 474011.6, 122277.2 473974, 122283.3 473655.1, 123912.5 472796.7, 124414 473953.4, 124811.7 473736.8, 125227.9 474216.1, 125719.9 474096.5, 125859.9 474753, 126127.8 474783.5, 126432.7 473362.4, 127390.9 470618.7, 126747 470359.8, 126380.7 469080, 126100.8 468880.4, 125838.5 467832, 125169.8 467925.7, 124995.6 467366, 125003.3 466496.6, 124815.3 466495.1)))"
365,775,7.50891668540219,"MULTIPOLYGON (((118665.9 463310.5, 118377.4 464373.2, 119502.5 464688.4, 119424 465160.9, 121134.9 463829.8, 119854.5 463225.6, 119902.2 461305.8, 118581 461134.9, 118325.6 461411, 117736.2 461391.5, 117560.3 461626.6, 117360.4 461526.7, 117316.9 461775.2, 116986.9 461952.1, 116898.3 462485, 117008.8 462633.2, 118524.6 462971.1, 118665.9 463310.5)))"
370,53950,28.1448758749311,"MULTIPOLYGON (((146097.7 453008.6, 146030.9 452752.9, 145383.9 452258.2, 143473.6 452397, 143878.8 452971.2, 142193.9 454304.2, 141834.4 454358.5, 141672.3 455330.2, 142547.4 455196.6, 142547.4 455411.8, 142664.7 455368, 142895.9 455798.6, 142761.8 456167.5, 143052.3 456628.8, 142916.1 456959.5, 143870.4 457466.4, 143604.6 457547.6, 144383.8 457677.9, 144662.9 457716.7, 144859.8 457264.9, 144667.1 457712.3, 145717 458185.7, 145507.5 457424.7, 146442.2 457703, 146668.2 457491.3, 147019.9 457858.8, 147853.9 458083.2, 147808.1 458211.1, 148493.2 458458.4, 149774.1 457797.1, 149917.4 457935.2, 150050.9 457796.3, 150091.2 457952.6, 150336.3 457757, 150417 457649.2, 150151.7 457339.9, 150217.5 457192.2, 149163.6 456903.5, 149109.9 456545.9, 148398.9 456137.1, 148698.8 455843.5, 148500.5 455587.8, 148602.9 455182.2, 148389.9 455371.5, 147562.3 454502.5, 147409.8 454648.1, 147160 454155.9, 146513 453718.1, 146646.1 453553.8, 146097.7 453008.6)))"
371,4855,8.76066392237399,"MULTIPOLYGON (((149040.5 456391, 150418.9 455511, 150676.5 455490.2, 150624.4 455380.4, 151099.6 455297, 151293.4 455088.8, 151250.6 454667.9, 151392 454691.9, 151550.4 454249.7, 151408.6 454053.6, 151257.5 454497.9, 150416.5 453565.6, 149179.4 454675.2, 149044.2 454872.6, 149125.4 455227.4, 148500.5 455587.8, 148698.8 455843.5, 148398.9 456137.1, 148913 456473.1, 149040.5 456391)), ((146570 459659.1, 147106.8 459876.9, 147756 458367.6, 147986.9 458286, 147808.1 458211.1, 147853.9 458083.2, 146936.2 457810.3, 146668.2 457491.3, 146442.2 457703, 145507.5 457424.7, 145755.5 458232, 145141.2 459073.1, 145410.9 459185.9, 145297.5 459537.5, 145719.9 459696.6, 145771.2 459578.3, 145571.4 460085.8, 146063 460321.6, 146030 460917, 146570 459659.1)))"
372,22895,15.2988556747615,"MULTIPOLYGON (((142499.2 460123.1, 142390.7 460185.3, 144188.5 460959.9, 144250 459390.3, 143651.4 459219.6, 143382.4 459556.1, 142951.2 459669.7, 142828.1 459385.9, 142617.5 459692.9, 142474.3 459465.3, 142894.3 459078.1, 142366.4 459293.7, 142403 458681.2, 141867 458323.6, 141696.4 458519.6, 141621.4 458247.9, 141242.1 458514.9, 140383.4 458746, 140607.5 459407.4, 142499.2 460123.1)), ((143747.4 465184, 144188.5 460959.9, 140694 459454.4, 142823.2 465527.3, 143028.1 465356.7, 143631.5 465581.8, 143645.9 465171.3, 143747.4 465184)))"
373,25565,50.4349989224604,"MULTIPOLYGON (((140747.1 458629.5, 141621.4 458247.9, 141696.4 458519.6, 141867 458323.6, 142403 458681.2, 142366.4 459293.7, 142921.3 459125.4, 142474.3 459465.3, 142617.5 459692.9, 142828.1 459385.9, 142951.2 459669.7, 143382.4 459556.1, 143651.4 459219.6, 144237.2 459386.7, 143902.9 464176.1, 145047.4 464493.1, 145153.2 464647.4, 145998.1 462621.1, 145865.5 462584.9, 146062.8 461684.7, 145962.4 460879, 146066.6 460331.6, 145576.9 460090.7, 145771.2 459578.3, 145719.9 459696.6, 145297.5 459537.5, 145410.9 459185.9, 145141.2 459073.1, 145755.5 458232, 144554.8 457678.1, 143711.4 457562.3, 143870.4 457466.4, 142914.5 456957.5, 143044.5 456617.1, 142761.8 456167.5, 142895.9 455798.6, 142664.7 455368, 142547.4 455411.8, 142547.4 455196.6, 141477.8 455349.1, 141223.3 456093.7, 140981.9 456249.9, 140849.1 456281.8, 140839.2 456117.5, 139901.3 456184.1, 139493.6 455983.5, 139171.1 456724.8, 139566 457688.2, 138777.2 458098, 138670.5 459037, 137148.4 459631, 135821.5 460593.6, 136075.3 460974.2, 138527.3 460428.8, 139089.2 462031.6, 138351.6 461881.4, 139445.1 464358.1, 138590.9 464956.9, 136621.1 464949.8, 136402.4 465780.8, 136817.7 465901.9, 141688.3 465539.1, 143262.6 468476.9, 143168.5 467947.2, 143473.4 467164, 143112.1 467069.8, 143227.4 466750.2, 143073.1 466283.4, 143192.7 466213.6, 143137.6 465931.4, 142941.8 465886.2, 140305.7 458486.8, 140400.4 458722.1, 140747.1 458629.5)))"
374,24785,33.7699067499292,"MULTIPOLYGON (((143826.3 464148.2, 143631.5 465581.8, 143028.1 465356.7, 142823.2 465527.3, 143194.3 466203.8, 143073.1 466283.4, 143227.4 466750.2, 143112.1 467069.8, 143473.4 467162.7, 143175 468089.1, 143898.7 470803.4, 148184.8 470538.2, 149107.7 470608.4, 149510.7 470135, 149905.3 470381.8, 150049.9 470675.2, 149947.7 470836.5, 149821 470698.6, 149730.4 470879.2, 149834 470939.5, 149514.8 471449.4, 149881.4 471642.8, 150567.1 471379, 150544.2 472482.5, 151196.8 472480, 151269.9 471216.4, 151488.6 471164.4, 151386.5 470227.8, 150937.2 469056.7, 151127.1 468359.4, 150015 468326.4, 149975.8 468459.1, 149763.8 468374.3, 149621.4 468488.3, 149313 467992, 146803 466534.9, 145406.4 465129.2, 145047.4 464493.1, 143826.3 464148.2)))"
375,31380,62.610090756766,"MULTIPOLYGON (((150550.2 472482.5, 150568.2 471379.9, 149884.7 471645.9, 149514.8 471449.4, 149834 470939.5, 149730.4 470879.2, 149821 470698.6, 149947.7 470836.5, 150046.4 470651.6, 149510.7 470135, 149107.7 470608.4, 148184.8 470538.2, 143773.8 470810.8, 146727.6 477109.7, 149489.9 476625.2, 149812 476149.1, 149911.9 476213.1, 149901.1 476051.7, 149927.2 476224.9, 150473.2 476027.8, 151172.6 476243.8, 151735.3 475794.4, 152346.3 475641.6, 152932.1 475758.3, 153101.8 475626.5, 153000.2 475455.9, 153377.3 475602.6, 153924 475030.1, 153830.6 474978.6, 153970.5 474758, 153921.7 474968.6, 154339.5 474541.7, 154601.2 474450.9, 154388.4 473994.1, 154611.9 474231.3, 154617 474055.6, 154645.7 474265.9, 154852.9 474119.9, 154645.7 474327, 154678.5 474561.5, 154868.3 474143.2, 156113.1 473188.7, 155410.4 470286.1, 156536 469346.5, 156363.8 468424.9, 154375.9 468773.6, 154456.9 468622.1, 153986.2 468727.9, 154018.8 468884.5, 153641.9 468689, 153443.7 469083.1, 153028.8 469068.9, 151127.5 469628.1, 151386.5 470227.8, 151488.6 471164.4, 151269.9 471216.4, 151196.5 472480.6, 150550.2 472482.5)))"
376,46910,46.3859503015412,"MULTIPOLYGON (((147138.1 462353.2, 146047.9 461771.1, 145941.3 462821.9, 145795.1 463211, 145670.5 463182.4, 145153.2 464647.4, 145468.1 465195.8, 146115.5 465855.6, 146192.8 465773.7, 146110.5 465867.1, 146797.8 466530.2, 148868.4 467729.9, 149541.4 466940.5, 148868.4 467729.9, 149313 467992, 149621.4 468488.3, 149763.8 468374.3, 149975.8 468459.1, 149674.5 467396.4, 149766.9 467036.6, 150451.3 466901.7, 150689.6 466680.2, 150640.1 466029.6, 151431.2 466102.4, 151834.3 465542.8, 152448.1 465274, 152008.4 463568.2, 151671.6 463540.2, 151515.6 461964.7, 151209 461161.9, 150432.8 461047.7, 150413 460779.7, 150716.4 460654.5, 151127.7 460835.4, 151347 460350.3, 151169.6 459825.9, 149984.3 458609.4, 150722.8 457713.2, 150682.2 457488.2, 150549.6 457586.3, 150317.5 457417.4, 150416.9 457649.6, 150092 457952.2, 150050.9 457796.3, 149917.4 457935.2, 149774.1 457797.1, 148511.9 458455.3, 147847.6 458244.4, 147262.2 459508.9, 147405.7 459619.4, 147262.2 459508.9, 147106.8 459876.9, 146570 459659.1, 146011.8 460955.6, 146047.9 461771.1, 147138.1 462353.2)))"
377,42785,106.081095354698,"MULTIPOLYGON (((169889.7 459717.6, 168982.7 459599.9, 167980.2 459154.8, 167514.3 459377.3, 166946.9 459321.8, 166421.3 458374.2, 165928.8 458138.6, 166176.7 457477.1, 165831 457361.8, 165900.7 457145.4, 165711.4 457101.4, 165574.1 457288.6, 164341.2 456885.6, 163917.1 456904.9, 163789.6 457061.9, 163977.5 457433.5, 163906.9 457705.6, 163999.1 457776.3, 164064.5 457564.8, 164289.8 457667.8, 164479 458094.1, 164087.4 457963.3, 163949.3 458186.1, 164588 458403.1, 164564.2 458569.9, 165233.5 458651.3, 165544.6 459022.3, 165508.4 459249.5, 165360 459171.9, 165197.4 459302.8, 165366.3 459516.3, 165162.9 459817.6, 164730.2 460148.9, 164961.4 460173, 165120.5 460907.5, 165324 460883.9, 165335.3 461478.6, 164787.1 461794.8, 165914.7 462119.8, 165807.9 462275.2, 165583.7 462191.2, 165201.5 462401, 165293.7 462634.2, 165404.5 462586.7, 165432.3 462963.6, 166003.6 462796.8, 166214.2 463295.7, 165743 463465.7, 165391.5 463835.5, 167239.4 463814.3, 167234.2 464465.2, 167273.2 464343.2, 168610.9 464462.5, 169266.5 464354.7, 169392.9 464531.2, 170536.6 464608.3, 172090.3 464991.7, 173302.4 465633, 173103.5 465851.8, 173222.7 466137.7, 173726.3 466469.4, 174222.3 467476.8, 174527.3 467251.3, 174675.8 467221.4, 174788.7 467432, 175055.7 467258.1, 174731.5 467813.7, 174727.8 468204.5, 175047.9 468317.9, 175305.2 468741.8, 176040.5 468906.3, 176363.3 469224.4, 176248.5 469234.9, 176791.9 469499, 177480.3 469800.9, 177590 469341.5, 177422.2 469302.9, 177433.5 469122.9, 178173.4 469164.6, 178383.7 469502.5, 178483.1 469000, 179792.1 467426.9, 181771.9 467913, 181825.4 467646, 183042.9 467778.1, 183054.7 467589.6, 184175.6 466224.5, 184230.6 466033.7, 183579.3 465810.7, 183369.2 465550.2, 183531.5 465189.1, 183298.5 464959.9, 183893.8 464383.9, 181637.2 463137.2, 181327.4 463027.3, 181102.3 463259.5, 180926.3 462885.9, 180489 462698.1, 180584 462633.8, 180424.8 462244.7, 179353.9 462342.9, 177897.6 462072.5, 177915.8 461208.5, 177597.9 460968.3, 176540.4 460844.3, 175902.3 461065.5, 175550.2 460974.6, 175217 460439, 174294.5 460758.2, 173740.9 460450.1, 173469.5 460520.8, 172770 460260, 172189.1 460314.3, 169889.7 459717.6)))"
378,14290,43.8420051834966,"MULTIPOLYGON (((166245.4 465048.7, 166062.1 465254.1, 167427.3 465545.3, 167377.9 465768.7, 167176 465857.9, 167126.8 466371.4, 167260.9 466503.1, 168042.5 466472.9, 167852.8 467188.3, 168022.6 467425.8, 168740.2 467433, 169569.5 467747.5, 170080.5 467364.9, 170742.5 467384.9, 170767.7 467031.5, 170892.6 467247.5, 171304.2 467204.9, 171929.8 468439.9, 171819.1 468924.8, 173482.7 470154.4, 173703 470024, 174079.2 469394.5, 174024.6 469180.5, 174412.4 468916, 174626.8 468454.4, 175112.1 468634, 175144.7 468448.9, 174729.8 468210.5, 174698 468020.8, 175055.7 467258.1, 174788.7 467432, 174675.8 467221.4, 174527.3 467251.3, 174222.3 467476.8, 173726.3 466469.4, 173222.7 466137.7, 173103.5 465851.8, 173304.5 465634.1, 172080.2 464985.2, 170536.6 464608.3, 169392.9 464531.2, 169266.5 464354.7, 168610.9 464462.5, 167273.2 464343.2, 167207.6 464465.3, 167239.4 463814.3, 165391.5 463835.5, 165743 463465.7, 166214.2 463295.7, 166003.6 462796.8, 165432.3 462963.6, 165404.5 462586.7, 165293.7 462634.2, 165201.5 462401, 165583.7 462191.2, 165784.3 462288, 165914.7 462119.8, 165177.3 461844.8, 164376 461753.4, 163254 462170.1, 162481.1 462133, 161679.5 462336.2, 161442.9 462484.5, 161645.5 463326.2, 161452.3 463351.9, 161494.6 463518.7, 161294.6 463692.5, 160831.6 463857.8, 161272.7 464030.8, 161695.4 464853.5, 161744.2 466003.2, 162769.7 466722.7, 163539.7 466723.6, 164163 467087.6, 164821.4 467050.2, 165593.1 465523.2, 166245.4 465048.7)))"
